admit,gre,gpa
0,740.0,3.1774652056158037
0,660.0,2.78604149244748
0,420.0,2.407499032592111
0,560.0,2.909830107689248
1,460.0,3.6793121398410986
1,620.0,4.5094103989090435
0,520.0,3.0071240386605878
0,620.0,2.3146538495968643
0,540.0,2.928590619553286
1,660.0,4.097900389490908
0,500.0,2.7333045771820537
1,560.0,2.7317590319488723
0,500.0,3.665725907072484
0,580.0,2.926171637000307
0,520.0,2.720442303108264
0,500.0,2.975667965177096
0,600.0,2.6013547658738
0,580.0,3.4824132047388834
0,400.0,3.3598653069955144
0,620.0,2.3388708607627704
1,780.0,4.873578624106777
0,620.0,3.383148091472397
1,580.0,4.040872400531813
0,700.0,3.2438304421791004
1,540.0,3.841077959854864
1,760.0,3.0868776481472033
0,700.0,2.563023512544284
0,720.0,3.2473103783781343
1,560.0,4.496201279793062
0,720.0,3.1006615076439976
1,520.0,4.748259690383659
1,540.0,3.674521019356377
0,680.0,3.136180077341417
0,460.0,3.193176130798098
1,560.0,3.5693493233367097
0,480.0,2.0390959438479284
0,460.0,2.613729850270693
0,620.0,3.5281076119339865
0,580.0,3.639766081199572
0,800.0,3.6196067136154735
1,540.0,4.1404721027913824
1,680.0,4.244522985191022
1,680.0,3.0382547715302963
1,620.0,3.738913639569773
0,560.0,2.9372880978394447
0,560.0,3.176652082414857
0,620.0,2.8410675282239928
1,800.0,4.462534716133149
0,640.0,2.2281278551892654
0,540.0,2.2661825804234708
0,700.0,2.740056856145608
1,540.0,4.2374709381337565
0,540.0,3.1326819460368065
0,660.0,3.035921583509892
1,480.0,2.6566832028905982
0,420.0,2.9307104754744278
1,740.0,4.1124369443440205
0,580.0,2.672980733496757
0,640.0,2.6761859595430706
0,640.0,3.1223511945443527
1,800.0,3.763349585884552
1,660.0,4.7752068376872
1,600.0,3.8916774421156664
1,620.0,4.282113485265317
1,460.0,4.097172011339777
0,620.0,3.367288121251399
0,560.0,2.3361429083656686
0,460.0,2.625636730349691
0,700.0,3.4830469112528015
0,600.0,3.1769539493656813
0,380.0,2.943614586421793
1,660.0,4.117412366823455
1,800.0,4.532617266455024
1,640.0,3.43247050363473
0,520.0,1.9639524948713232
1,760.0,3.2692432309493817
1,560.0,3.357284163104622
0,400.0,2.3189622097492166
1,540.0,3.4100711977777265
0,700.0,2.9692272922686618
0,800.0,3.2974594984651935
0,440.0,2.9219477913605565
1,760.0,4.322079165583179
0,700.0,2.974635077749144
1,700.0,4.2114480069965445
0,480.0,2.658176136655064
0,780.0,3.225850778524084
0,360.0,2.511813987606704
0,800.0,3.3899495340990216
1,540.0,4.137497352177915
0,500.0,2.213200184515714
1,660.0,3.749762131819251
0,600.0,2.3195988542897985
0,680.0,2.7572708639802954
1,760.0,4.240527280739896
1,800.0,4.253592453554049
1,620.0,4.289102319144488
1,520.0,4.529171238607338
1,780.0,3.7184421989290577
0,520.0,2.832300394840706
0,540.0,3.571117275994837
0,760.0,2.9812928291352048
0,600.0,3.0301867440128234
1,800.0,4.086920288087423
0,360.0,3.087644979812528
0,400.0,2.2824323714820816
0,580.0,2.833495568096121
0,520.0,2.0778201131835767
1,500.0,3.6671065418185482
1,520.0,3.266841118020879
0,560.0,1.5696519988801043
1,580.0,4.0654394741843305
1,600.0,3.5816595462296794
0,500.0,3.0980059453013418
0,700.0,2.282646517829871
1,460.0,3.577580302795564
1,580.0,3.743775905798724
0,500.0,2.4977181958370185
0,440.0,1.5998432620785148
0,400.0,3.1342593208235465
0,640.0,3.182186799689956
0,440.0,2.5222478777472768
0,740.0,3.0746985224281667
1,680.0,3.6330822963986353
0,660.0,3.2033990963488272
1,740.0,4.645917241331602
0,560.0,2.5383602395227234
0,380.0,2.2014025418676693
0,400.0,3.3343726562366496
0,600.0,2.1751673959776863
1,620.0,3.7507783046689123
0,560.0,2.924869092388497
0,640.0,2.956793116717382
1,680.0,4.206096725897846
0,580.0,3.8007847251059466
0,600.0,2.699784997363825
0,740.0,3.3325904035344203
0,620.0,2.9322140122438465
0,580.0,3.63190804791965
0,800.0,3.618487787678724
0,640.0,3.4841380972876723
0,300.0,2.6524073232720284
0,480.0,2.5545197742578063
0,580.0,3.985306611345046
0,720.0,3.070905951328064
0,720.0,3.6626544532309073
0,560.0,3.340672369082399
1,800.0,4.986515248792981
0,540.0,2.9956316009994897
1,620.0,4.605774819356888
0,700.0,2.4863573250813644
0,620.0,2.577135415552553
0,500.0,2.305710252745131
0,380.0,2.3790623215879063
1,500.0,3.8372267917359935
0,520.0,2.3848683250943186
0,600.0,3.3100761788721633
0,600.0,3.0159048405464963
0,700.0,2.316500759112412
1,660.0,4.101782472620403
0,700.0,3.3109677198704515
1,720.0,3.792859139184332
0,800.0,3.222457732541047
0,580.0,2.6181361420831166
1,660.0,3.6859577283845084
0,660.0,2.556008621847237
0,640.0,2.747078518123885
0,480.0,3.048703952345861
0,700.0,1.9039861767207864
0,400.0,3.1844497852373466
0,340.0,3.1330523351104187
0,580.0,2.799841788242904
0,380.0,2.5228444626351174
0,540.0,3.8197927708794235
1,660.0,4.110681373259556
1,740.0,3.1565670240513057
1,700.0,3.8450951686938466
0,480.0,2.8644171670413936
0,400.0,2.912447636633371
0,480.0,3.156691389219436
0,680.0,2.306858126081329
0,420.0,2.892039472287421
0,360.0,2.651904406831712
0,600.0,2.84826070509367
0,720.0,3.838646374284532
0,620.0,3.690199472434765
1,440.0,3.6233735952947552
0,700.0,3.0735412583620696
1,800.0,4.596765424626425
0,340.0,1.9458055561836427
1,520.0,3.820233745661642
1,480.0,3.1945113895702546
0,520.0,2.0029391730161006
0,500.0,2.95640503535447
0,720.0,2.981439395325161
0,540.0,2.596801586701374
1,600.0,3.9503968269896617
0,740.0,2.95962387642902
0,540.0,2.7320042409964285
0,460.0,2.751994707045497
1,620.0,4.152378616908607
0,640.0,2.4870842711668075
0,580.0,3.3343051410456344
0,500.0,2.851764636506301
0,560.0,2.7033963650219754
0,500.0,3.0859229302897986
0,560.0,2.582555593403306
0,700.0,3.526190171602053
0,620.0,3.3421555505528397
1,600.0,3.692038902168053
0,640.0,2.9722101990117964
1,700.0,3.9178555990457418
0,620.0,2.9972756809058883
0,580.0,2.6148104568515915
0,580.0,2.4086720984357792
0,380.0,2.8855176671997373
0,480.0,2.437231649746794
0,560.0,2.634394959383249
1,480.0,3.879470433275369
0,740.0,2.9443192517386287
1,800.0,4.605507125893982
0,400.0,3.154618731993234
1,640.0,4.75707207094928
0,580.0,3.2641669158657303
0,620.0,3.5491970511073236
1,580.0,3.11790282704494
0,560.0,1.8975863584340036
1,480.0,3.7508875873900664
0,660.0,2.708678144252695
0,700.0,3.2417016005796397
0,600.0,2.98303729041179
0,640.0,2.6888762300665294
1,700.0,4.2286432199244315
0,520.0,2.094045292836272
0,580.0,2.9118342938730044
0,700.0,3.3258697044639374
0,440.0,2.9800950207571675
0,720.0,3.4248077915057893
0,500.0,3.0825141568680094
0,600.0,3.3294954943285795
0,400.0,3.040011731842063
0,540.0,1.9198588626039852
0,680.0,2.7722786497324723
1,800.0,4.359375989127586
0,500.0,3.4677967738352966
1,620.0,3.9267628930139304
0,520.0,2.4726969557210294
1,620.0,3.8016126894699003
0,620.0,3.322158409228084
0,300.0,2.3790782097708365
0,620.0,3.3323265745895814
0,500.0,3.7457251490977246
0,700.0,3.0420658789432293
1,540.0,4.119979093660284
0,500.0,2.26034027605438
0,800.0,3.3581067058871112
0,560.0,3.1093964288452924
0,,
0,560.0,2.993760782026436
0,500.0,3.0752961849521077
1,640.0,3.709492933191937
0,800.0,2.7330345091160058
0,640.0,3.3003351295973387
0,380.0,3.043422857967705
1,600.0,3.6570437485575233
0,560.0,3.1571839977905305
0,660.0,3.0261000573569947
1,400.0,3.5536792364042435
0,600.0,3.464250220179844
0,580.0,3.3244583612581087
0,800.0,3.1008145345920717
1,580.0,3.625436438616417
1,700.0,4.507610378684455
0,420.0,3.870020971340321
1,600.0,4.1324097324150815
1,780.0,3.9148368247392034
0,740.0,2.6963503359481757
1,640.0,4.240620042441631
0,540.0,2.1788074708358844
0,580.0,2.706857126003261
0,740.0,2.486215078295333
0,580.0,2.7780228696829545
0,,1.9093730244868004
0,640.0,3.183074295546572
1,600.0,3.8486305532402563
1,660.0,3.4912382214226123
0,340.0,1.9485701896381675
1,460.0,3.7943627152742025
0,460.0,1.9851807060340492
1,560.0,4.071140101854819
0,540.0,2.5682771942539513
0,680.0,3.008856268208178
1,480.0,3.5525894325515868
0,800.0,2.9004602204328966
0,800.0,2.6404582168239097
1,720.0,3.551823536822427
0,620.0,3.1430041143343788
0,540.0,2.426439064621214
0,480.0,3.3569184379729853
1,720.0,3.7566042781939206
0,580.0,2.667656735382754
0,600.0,2.298822163237705
0,380.0,3.1898923502162724
0,420.0,1.8774048837116168
1,800.0,3.6644146769389736
0,620.0,2.1421012062203806
1,660.0,
0,480.0,3.0562984071797787
0,500.0,1.899864395594553
0,700.0,2.9285403612785283
0,440.0,1.7826920920084959
1,520.0,4.799960232389945
1,680.0,3.2823538449747227
0,620.0,2.4626897928655613
0,540.0,2.8783285637630383
0,800.0,3.43309989353203
0,680.0,2.621668824627996
0,440.0,2.9226596841809167
0,680.0,2.9993848164511134
0,640.0,3.063399520953381
0,660.0,3.1473002561914343
0,620.0,2.644914687547244
1,520.0,4.809874445854635
1,540.0,3.804640654763764
1,740.0,4.201502722223928
0,640.0,2.5783730890213925
1,520.0,4.060227859889686
1,620.0,4.545638740607845
0,520.0,3.011104335464058
0,640.0,3.797896883223893
0,680.0,3.100961530920708
0,440.0,2.792970656029988
1,520.0,3.6615761885501583
1,620.0,4.361840914147269
1,520.0,4.248868266542996
0,380.0,2.413805931568218
0,560.0,3.0113232203963918
1,600.0,4.569529144247826
1,680.0,4.290619407787728
0,500.0,2.1756363111283132
1,640.0,4.915026910666513
0,540.0,3.10792412930668
1,680.0,3.794297223485545
0,660.0,2.9983300103404518
0,520.0,2.271957910398516
1,600.0,3.710867475203645
0,460.0,3.0411385577300534
1,580.0,4.518340456821038
1,680.0,3.1812330661656603
1,660.0,3.2064962673667776
0,660.0,3.844600722686789
0,360.0,2.841297979013566
0,660.0,3.4208302363547363
0,520.0,2.6191098533969908
1,440.0,4.131120649290058
0,600.0,2.647565988298932
1,800.0,3.794473113179912
1,660.0,4.5418287767582735
0,800.0,3.031497376401848
0,420.0,1.971115061090834
1,620.0,3.5897723766262897
0,800.0,2.3821633744978428
0,680.0,2.7804689753439504
0,800.0,2.976744984577036
0,480.0,2.505088701004384
0,520.0,2.4889920765046076
0,560.0,2.7882759335976566
0,460.0,2.67754181377052
0,540.0,2.7457350266529774
0,720.0,2.481573567854592
0,640.0,2.3490714054974515
1,660.0,4.39526731185989
1,400.0,3.3516273200477444
1,680.0,4.1436559428657045
0,220.0,2.2528774139616794
0,580.0,3.1028788406994967
1,540.0,3.3342657979309926
0,580.0,2.7224509141412208
0,540.0,2.8789986167377
0,440.0,2.415925971166482
0,560.0,3.6414215384751274
0,660.0,3.013368926292124
0,660.0,3.529601087106493
1,520.0,4.464574720231382
0,540.0,3.2684070542651744
1,300.0,3.5051972206962003
1,340.0,3.5230654247691198
1,780.0,3.9888304841235023
1,480.0,4.587200540813108
0,540.0,2.361760913324563
0,460.0,3.038196317050464
0,460.0,3.0740420922650684
0,500.0,2.7891472170369904
0,420.0,2.6510700366743327
0,520.0,2.6639811817085737
0,680.0,3.724778227894173
0,680.0,2.443229645494
1,560.0,3.872445107422635
0,580.0,3.057521256022973
0,500.0,1.9795408294247048
0,740.0,3.4183777070108063
0,660.0,3.1533858102312338
0,420.0,2.3799111653305456
0,560.0,2.9133016147737325
1,460.0,4.456599439471577
1,620.0,4.149134908570218
0,520.0,2.391223746242675
0,620.0,2.807503934027148
0,540.0,2.8469496083996977
1,660.0,3.846944429424908
0,500.0,2.335905697466749
1,560.0,3.1126797856696062
0,500.0,3.0035434868495954
0,580.0,2.1674417725135253
0,520.0,2.9305520060426864
0,500.0,2.249634496993118
0,600.0,2.8736642666989014
0,580.0,3.302460147853897
0,400.0,3.1553198909427165
0,620.0,2.258869696741484
1,780.0,4.301377874164142
0,620.0,3.2438641022466523
1,580.0,3.8676093801762517
0,700.0,3.1884353009328064
1,540.0,4.282720390092479
1,760.0,3.0422126951468176
0,700.0,2.414969798380065
0,720.0,3.1029241907891447
1,560.0,4.589574573274568
0,720.0,3.868841714826567
1,520.0,4.383891221373212
1,540.0,4.033552861113988
0,680.0,3.0709924073871835
0,460.0,2.499215479496892
1,560.0,4.266472110964547
0,480.0,2.2730795620381654
0,460.0,2.520587928182982
0,620.0,2.819121418992081
0,580.0,3.164174072089484
0,800.0,3.5578089668843957
1,540.0,4.394237995913992
1,680.0,3.8768980407083635
1,680.0,3.359832123613475
1,620.0,3.9977080530714177
0,560.0,3.0863819425262045
0,560.0,2.7188771841481136
0,620.0,2.9753493131340454
1,800.0,4.334905614657086
0,640.0,2.9684049251999007
0,540.0,1.8241169164829432
0,700.0,3.1109054472639914
1,540.0,3.629272072663388
0,540.0,3.227527573629996
0,660.0,3.574771814562306
1,480.0,3.414025189270296
0,420.0,2.9824289096010927
1,740.0,4.4800727559285125
0,580.0,3.232133198777582
0,640.0,2.4044532494841397
0,640.0,3.509988365244633
1,800.0,3.583461091976321
1,660.0,4.773892583050958
1,600.0,4.1685972112245295
1,620.0,3.901674879732752
1,460.0,4.3017220677955486
0,620.0,3.5834341715177085
0,560.0,2.517489818914412
0,460.0,2.575365579999028
0,700.0,2.676921837027667
0,600.0,3.663874668750328
0,380.0,3.3058012803637187
1,660.0,3.9184891398144663
1,800.0,4.7439462925726765
1,640.0,3.2235324347357794
0,520.0,2.6260574877449727
1,760.0,3.5698896848713164
1,560.0,3.7424586857406905
0,400.0,2.8495833378826503
1,540.0,4.2667656367617495
0,700.0,3.9185261779136886
0,800.0,3.2706552059120035
0,440.0,2.253154500200715
1,760.0,4.3420817487159065
0,700.0,2.855706516714955
1,700.0,4.821257304672013
0,480.0,2.7769528081965777
0,780.0,3.128103673041285
0,360.0,1.711574620909475
0,800.0,3.3273708029863913
1,540.0,3.9206317369552073
0,500.0,2.8670690943595707
1,660.0,4.476452291734518
0,600.0,2.4947048659769693
0,680.0,2.4773786669014872
1,760.0,3.4774886623319823
1,800.0,4.0572872905603665
1,620.0,4.407295365779554
1,520.0,3.8899174273487738
1,780.0,3.4492513952326416
0,520.0,2.473220533494364
0,540.0,3.5983860322433974
0,760.0,2.9790589918422348
0,600.0,2.4980598032508503
1,800.0,4.722252568393067
0,360.0,2.3333064803052608
0,400.0,2.065141597237524
0,580.0,2.4957517403179192
0,520.0,2.5068047989720776
1,500.0,3.8500365365460745
1,520.0,3.3211476328852974
0,560.0,1.8293621660053616
1,580.0,4.0139484444671
1,600.0,3.692724443347596
0,500.0,2.64898574575268
0,700.0,2.8615441836828763
1,460.0,3.7017990589069534
1,580.0,3.8056959935039187
0,500.0,2.4255030408961358
0,440.0,1.7706791715273904
0,400.0,3.1826786959989395
0,640.0,3.0793682825744426
0,440.0,2.546227219485888
0,740.0,2.4177782143024054
1,680.0,3.4515977168014262
0,660.0,3.297577701793108
1,740.0,4.908450561333629
0,560.0,2.924673862444533
0,380.0,2.338446120700176
0,400.0,3.3534400877940693
0,600.0,2.1055758359287577
1,620.0,3.763391794766121
0,560.0,2.560994717478069
0,640.0,3.5674840359335254
1,680.0,4.25085141676364
0,580.0,3.4861455357932325
0,600.0,3.0811094444089435
0,740.0,3.2507192297844587
0,620.0,2.3670751374303283
0,580.0,2.862493680126778
0,800.0,3.032790618090363
0,640.0,3.2856733642650022
0,300.0,2.4582838561868807
0,480.0,2.4690054789034237
0,580.0,3.3054045727467147
0,720.0,2.721018938344184
0,720.0,3.1383090962126547
0,560.0,3.0859284106578087
1,800.0,4.462005803644133
0,540.0,2.3129290961332973
1,620.0,4.9472833396118165
0,700.0,2.7047593970435084
0,620.0,2.724658047755112
0,500.0,2.3743895457301574
0,380.0,1.9314745316108597
1,500.0,3.75335140311608
0,520.0,2.123462776252073
0,600.0,2.6188301384097405
0,600.0,2.75294323838461
0,700.0,2.7179272055974293
1,660.0,4.586229832016797
0,700.0,2.8829093328914817
1,720.0,4.145888678884466
0,800.0,3.4037412471176385
0,580.0,2.549482290130105
1,660.0,4.051454235434647
0,660.0,3.166964663068409
0,640.0,2.7337943477389417
0,480.0,2.8355560679244083
0,700.0,2.495644961475865
0,400.0,3.2848065860407707
0,340.0,2.3110026722819894
0,580.0,3.5585820165459263
0,380.0,2.626300220370949
0,540.0,2.9697428902739427
1,660.0,3.968110183820841
1,740.0,3.842123908944152
1,700.0,4.492118282483612
0,480.0,2.6923386718517963
0,400.0,2.6950265950040477
0,480.0,2.7451289899566182
0,680.0,2.2628718579844147
0,420.0,2.8635696839221527
0,360.0,2.032964724743854
0,600.0,3.1683312783420385
0,720.0,3.335204401695472
0,620.0,3.2715460526774502
1,440.0,4.015133183589208
0,700.0,2.857359528850821
1,800.0,4.396650823876892
0,340.0,2.7407443880922098
1,520.0,4.662499381177296
1,480.0,3.3772386343133984
0,520.0,2.0499965182363193
0,500.0,2.4272929242814545
0,720.0,3.483446318010037
0,540.0,3.2482849714209063
1,600.0,3.6925390429142615
0,740.0,2.874704241091088
0,540.0,3.0327267918202847
0,460.0,2.8402121407909013
1,620.0,3.746288360166813
0,640.0,2.499954468037563
0,580.0,2.5285859658091456
0,500.0,2.407297005791102
0,560.0,2.153318602808628
0,500.0,3.3195321012075008
0,560.0,2.7051259003930013
0,700.0,3.4282540168562514
0,620.0,2.5671696232117287
1,600.0,4.186715046382856
0,640.0,3.0239129395187394
1,700.0,3.9441306713023865
0,620.0,3.927843228522613
0,580.0,2.725980080941208
0,580.0,3.3481642008802712
0,380.0,2.881141334922644
0,480.0,3.1123672709563217
0,560.0,2.4032234004778585
1,480.0,3.6464442356247235
0,740.0,2.9570414965476437
1,800.0,4.674367014769015
0,400.0,2.7587075509503896
1,640.0,4.865568512906776
0,580.0,3.1259500343312308
0,620.0,2.95730094940972
1,580.0,3.3108393714041315
0,560.0,2.1154726144261304
1,480.0,3.693238045840755
0,660.0,3.4216467996900417
0,700.0,3.0362401575158926
0,600.0,2.844241675407294
0,640.0,3.0672331204007373
1,700.0,4.544841198962335
0,520.0,2.0445561167780983
0,580.0,2.9675438428512884
0,700.0,3.943414343853284
0,440.0,2.866078952987187
0,720.0,2.8255514173056966
0,500.0,3.3582656027014415
0,600.0,2.9485208513327934
0,400.0,2.8777178463623603
0,540.0,2.611007861040563
0,680.0,3.0616661358977204
1,800.0,4.268898086445933
0,500.0,2.779060201636681
1,620.0,3.494662681203267
0,520.0,2.5186271024468407
1,620.0,4.150841882617373
0,620.0,3.0521472239102883
0,300.0,2.733680891534146
0,620.0,3.347981072405494
0,500.0,2.8996312590578146
0,700.0,3.9324974533161785
1,540.0,4.709896362062128
0,500.0,2.271299005619405
0,800.0,3.4206353179877897
0,560.0,2.639323454590256
0,,
0,560.0,2.6663989976384084
0,500.0,2.612115015165394
1,640.0,3.458838057126072
0,800.0,2.835445571972554
0,640.0,3.3372713631060678
0,380.0,3.243475832047282
1,600.0,4.061275435744928
0,560.0,3.1923876214471294
0,660.0,2.805723736841361
1,400.0,3.6290027038701296
0,600.0,3.4246670612932
0,580.0,3.28696030244111
0,800.0,3.0414662439323927
1,580.0,3.2547616388220315
1,700.0,4.3351972416459015
0,420.0,3.6325383351027503
1,600.0,4.692853448598012
1,780.0,3.8046320230046025
0,740.0,2.883243936525443
1,640.0,3.9634991716911436
0,540.0,2.191462668300108
0,580.0,2.8963627994406247
0,740.0,3.263020532935033
0,580.0,2.9444163861459334
0,,1.918576779154434
0,640.0,3.0827092096926663
1,600.0,3.958168693590944
1,660.0,3.447395602937923
0,340.0,2.8079330139175243
1,460.0,4.5598556164127615
0,460.0,2.380955412849618
1,560.0,3.936345994365961
0,540.0,2.6563512217097336
0,680.0,3.341495179881312
1,480.0,3.3669532018962283
0,800.0,3.2025979721424593
0,800.0,2.8848893157855247
1,720.0,4.237501248109749
0,620.0,2.6149846305455284
0,540.0,2.769106954308897
0,480.0,2.7539737119474528
1,720.0,3.8722179408898065
0,580.0,2.5833701301212906
0,600.0,2.6699925829205142
0,380.0,3.0670926057863515
0,420.0,2.398903746235934
1,800.0,3.7546048229399815
0,620.0,2.4523317172972967
1,660.0,
0,480.0,3.1339043663883084
0,500.0,1.9132662710766044
0,700.0,3.3440941955962424
0,440.0,2.6051713874022795
1,520.0,3.9508570203797997
1,680.0,3.1363869865062237
0,620.0,2.2752637412169205
0,540.0,2.3034647716652072
0,800.0,3.0270061751702273
0,680.0,3.1373673658646566
0,440.0,2.582414128890598
0,680.0,2.9388604055825267
0,640.0,3.049888114553027
0,660.0,2.901848309133302
0,620.0,3.1946051083086915
1,520.0,4.49836777273948
1,540.0,3.9689254495045483
1,740.0,4.434845901068099
0,640.0,2.767073943195737
1,520.0,3.6623938991166334
1,620.0,4.530588350278044
0,520.0,3.2568984608203917
0,640.0,3.3597457538571103
0,680.0,2.1524189849161823
0,440.0,2.7509646823575653
1,520.0,3.8222642879195305
1,620.0,3.9630944565883337
1,520.0,4.563537372016711
0,380.0,2.5001983933355736
0,560.0,3.051459394250749
1,600.0,3.818035966869752
1,680.0,4.421070317469456
0,500.0,2.1375395019749712
1,640.0,4.098662727753114
0,540.0,2.352993045561057
1,680.0,4.084624123727024
0,660.0,3.218106899127063
0,520.0,3.111680057772808
1,600.0,3.065349668078644
0,460.0,3.336417207367385
1,580.0,4.576874251845948
1,680.0,3.5021950103312425
1,660.0,3.735385017320044
0,660.0,3.8473745169486326
0,360.0,2.5216156503237688
0,660.0,2.535451336151441
0,520.0,2.6659790272912414
1,440.0,3.457076477388428
0,600.0,3.0512883578445584
1,800.0,3.9699604703991778
1,660.0,3.909905593095586
0,800.0,2.7155966809933902
0,420.0,1.5365521821499988
1,620.0,4.348054289440714
0,800.0,2.7709458384196286
0,680.0,3.110546010515303
0,800.0,3.356708315112621
0,480.0,1.9123117531040643
0,520.0,3.0079779200191226
0,560.0,2.4459472766218733
0,460.0,2.9786085136682234
0,540.0,3.3007296635331986
0,720.0,2.522529953345518
0,640.0,2.561276849273433
1,660.0,3.805139640482008
1,400.0,3.3406877206636665
1,680.0,4.016549667848095
0,220.0,2.8162544459886547
0,580.0,3.2116237396302
1,540.0,3.6420669451099985
0,580.0,3.295593517006836
0,540.0,2.8591936719630278
0,440.0,2.7324402297201136
0,560.0,3.9374737042571537
0,660.0,3.21105948340318
0,660.0,3.0372665252138353
1,520.0,4.214841133262617
0,540.0,2.853268275282564
1,300.0,2.905708639428352
1,340.0,3.7755276166950105
1,780.0,4.0832888347480285
1,480.0,4.23439026932758
0,540.0,2.60712833140192
0,460.0,3.0588508214637615
0,460.0,2.6285092898232127
0,500.0,2.171508166156975
0,420.0,1.8849096815043371
0,520.0,1.877016194958233
0,680.0,2.9672894918672386
0,680.0,2.7657460338863022
1,560.0,3.920762746938228
0,580.0,3.1397179821323737
0,500.0,2.313216392147459
0,740.0,3.2571185063320613
0,660.0,2.8520826066459746
0,420.0,2.43855097583312
0,560.0,3.3615412806664215
1,460.0,4.040763060875326
1,620.0,4.269640331308218
0,520.0,2.778887061569872
0,620.0,2.1692333915366424
0,540.0,2.6155510902425743
1,660.0,3.625240245930713
0,500.0,2.6916680567442866
1,560.0,2.8319281304952715
0,500.0,3.6811464856178064
0,580.0,2.6915510800834213
0,520.0,2.4546539108468313
0,500.0,2.363536952473164
0,600.0,2.562612973247667
0,580.0,3.3456545769323447
0,400.0,2.7297527805438415
0,620.0,2.6016163912567927
1,780.0,4.861785621013516
0,620.0,2.7245391697165138
1,580.0,4.0661154621336335
0,700.0,3.0923986662966625
1,540.0,4.153309316279753
1,760.0,3.080744673143554
0,700.0,2.8274544851852546
0,720.0,2.6606776754231185
1,560.0,4.333999543239016
0,720.0,3.0037193785310734
1,520.0,4.4087341710980965
1,540.0,3.515386355660345
0,680.0,3.075993653391379
0,460.0,2.6152567626529923
1,560.0,3.5161525973661902
0,480.0,2.4876168895878066
0,460.0,2.486080545493622
0,620.0,3.6080866712249913
0,580.0,3.6989539221656873
0,800.0,3.3873687573698694
1,540.0,4.485972228847396
1,680.0,4.418923941910151
1,680.0,2.4470959925034834
1,620.0,3.591972161932949
0,560.0,3.723823922652561
0,560.0,2.9989042706168347
0,620.0,2.7028893711415725
1,800.0,4.231074796588072
0,640.0,3.0146067818921947
0,540.0,1.935559271924496
0,700.0,3.2403289466240075
1,540.0,4.161892743598728
0,540.0,2.8548262854756623
0,660.0,3.7397634020147703
1,480.0,2.639710537754364
0,420.0,2.8605077374586423
1,740.0,3.9641085819845734
0,580.0,3.1995373857287737
0,640.0,3.099508054356855
0,640.0,3.3243532950987564
1,800.0,3.849916085373189
1,660.0,4.0585446620543335
1,600.0,4.0327461078518745
1,620.0,3.9881827810467274
1,460.0,4.089441392759347
0,620.0,3.335780615011032
0,560.0,2.158309388156492
0,460.0,1.815874314408838
0,700.0,2.964865690125516
0,600.0,3.779568136588897
0,380.0,3.3208125537040494
1,660.0,3.9131721909994535
1,800.0,4.722266931855659
1,640.0,4.045696468106286
0,520.0,2.620193124677531
1,760.0,3.830219864566992
1,560.0,3.3771835296184554
0,400.0,2.830043053602379
1,540.0,4.058085136570647
0,700.0,3.4049943402902767
0,800.0,3.464446185120328
0,440.0,2.86311402482889
1,760.0,4.204984295415821
0,700.0,2.726210841263564
1,700.0,4.293147730261014
0,480.0,2.6114444020939187
0,780.0,3.0807071516803144
0,360.0,2.2522041683192544
0,800.0,2.8362115561267407
1,540.0,4.70633581852112
0,500.0,2.2171849829974937
1,660.0,3.6430019235107363
0,600.0,2.493257457969959
0,680.0,2.8355750512069444
1,760.0,3.4355085308544684
1,800.0,3.8678862551460274
1,620.0,3.63653220387382
1,520.0,3.9214354350897977
1,780.0,3.803041560969693
0,520.0,2.7843658465780408
0,540.0,2.8388791874663264
0,760.0,2.4736805668576887
0,600.0,3.2974320374164106
1,800.0,4.421424550592498
0,360.0,2.7472692567285844
0,400.0,2.496628810250228
0,580.0,2.74686752744846
0,520.0,2.7061369320631075
1,500.0,4.022671711076975
1,520.0,3.4974435617384416
0,560.0,1.5611832288318452
1,580.0,3.6618173516978763
1,600.0,3.4094234334312925
0,500.0,2.6330592170031633
0,700.0,2.1020916251481965
1,460.0,3.8296924081672667
1,580.0,4.0502949425148085
0,500.0,2.111235720650528
0,440.0,1.7316441463342602
0,400.0,2.9107893987502833
0,640.0,3.2494532449845748
0,440.0,2.9696345938802566
0,740.0,2.6963545825250925
1,680.0,3.5380636408228763
0,660.0,3.1607467442607198
1,740.0,4.624148907849135
0,560.0,2.4960504094898432
0,380.0,2.7104018392460314
0,400.0,3.5324486998497795
0,600.0,2.6547155098570423
1,620.0,3.5894116521912407
0,560.0,3.3180078647809297
0,640.0,2.9512603821464696
1,680.0,4.40204718085198
0,580.0,3.267598950941621
0,600.0,3.0750666500867405
0,740.0,3.4586371989446163
0,620.0,3.21644566248931
0,580.0,3.6708710335627126
0,800.0,3.5642518230347795
0,640.0,3.109144465016853
0,300.0,2.6784631582983183
0,480.0,3.0357286727827844
0,580.0,3.894654515518667
0,720.0,3.22763869525183
0,720.0,3.4807754292197948
0,560.0,2.7522473169043478
1,800.0,4.436126529135317
0,540.0,2.8746476858337893
1,620.0,4.294465759541918
0,700.0,2.8422678407748827
0,620.0,2.6789671308726013
0,500.0,2.475796629073666
0,380.0,2.6904460767701983
1,500.0,4.548453306962156
0,520.0,2.0201371972865445
0,600.0,2.703699514074276
0,600.0,2.923121556827904
0,700.0,2.8642248964766783
1,660.0,4.763605794159762
0,700.0,3.401055666569856
1,720.0,3.780113175766453
0,800.0,3.3590949961619194
0,580.0,2.233570192963893
